My Account Log In
IP2Location LITE
Home
Free Databases
IP Addresses
Free Plugins
FAQs
Contact
Home United States IP Address Ranges
United States IP Address Ranges
United States has a total of 1,571,238,096 IP address assigned. Below are all IP address ranges in United States.

Data Sources:
i. You can download the complete free data in CSV format from IP2Location LITE DB1.
ii. You can also download the list in firewall format from IP2Location Firewall List.

Begin IP Address	End IP Address	Total Count
66.6.64.0	66.7.63.255	65,536
66.7.96.0	66.7.181.23	21,784
66.7.181.32	66.7.212.112	8,017
66.7.212.114	66.7.255.255	11,150
66.8.128.0	66.9.197.191	83,392
66.9.197.208	66.9.241.143	11,200
66.9.241.160	66.11.31.255	77,408
66.11.48.0	66.11.63.255	4,096
66.11.96.0	66.11.143.255	12,288
66.11.192.0	66.16.4.255	279,808
66.16.5.8	66.16.34.231	7,648
66.16.34.240	66.16.51.95	4,208
66.16.51.104	66.16.65.119	3,600
66.16.65.128	66.16.251.255	47,744
66.16.253.0	66.17.128.255	33,792
66.17.130.0	66.18.1.255	32,768
66.18.2.16	66.18.63.255	15,856
66.18.96.0	66.18.191.255	24,576
66.19.0.0	66.23.200.111	313,456
66.23.200.128	66.28.1.2	276,611
66.28.1.4	66.28.1.14	11
66.28.1.16	66.28.1.31	16
66.28.1.33	66.28.1.39	7
66.28.1.41	66.28.1.44	4
66.28.1.46	66.28.1.51	6
66.28.1.53	66.28.1.55	3
66.28.1.57	66.28.1.66	10
66.28.1.68	66.28.1.73	6
66.28.1.75	66.28.1.77	3
66.28.1.79	66.28.1.79	1
66.28.1.81	66.28.1.91	11
66.28.1.93	66.28.1.98	6
66.28.1.100	66.28.1.104	5
66.28.1.106	66.28.1.107	2
66.28.1.109	66.28.1.124	16
66.28.1.126	66.28.1.141	16
66.28.1.143	66.28.1.166	24
66.28.1.168	66.28.1.186	19
66.28.1.188	66.28.1.204	17
66.28.1.206	66.28.1.206	1
66.28.1.208	66.28.1.213	6
66.28.1.215	66.28.1.221	7
66.28.1.223	66.28.1.237	15
66.28.1.239	66.28.1.240	2
66.28.1.242	66.28.3.88	359
66.28.3.90	66.28.4.57	224
66.28.4.59	66.28.4.137	79
66.28.4.139	66.28.4.164	26
66.28.4.167	66.28.4.197	31
66.28.4.199	66.28.4.244	46
66.28.4.247	66.28.5.108	118
66.28.5.111	66.28.5.204	94
66.28.5.207	66.28.5.220	14
66.28.5.223	66.28.5.228	6
66.28.5.231	66.28.6.116	142
66.28.6.119	66.28.6.192	74
66.28.6.195	66.28.6.196	2
66.28.6.199	66.28.6.232	34
66.28.6.235	66.28.7.12	34
66.28.7.15	66.28.7.88	74
66.28.7.91	66.28.7.92	2
66.28.7.95	66.28.7.108	14
66.28.7.111	66.28.7.112	2
66.28.7.115	66.28.7.128	14
66.28.7.131	66.28.7.168	38
66.28.7.171	66.28.7.188	18
66.28.7.191	66.28.7.192	2
66.28.7.195	66.28.7.216	22
66.28.7.219	66.28.7.220	2
66.28.7.223	66.28.7.236	14
66.28.7.239	66.28.7.244	6
66.28.7.247	66.28.20.196	3,278
66.28.20.198	66.28.21.0	59
66.28.21.2	66.28.21.60	59
66.28.21.62	66.28.21.96	35
66.28.21.98	66.28.21.148	51
66.28.21.150	66.28.22.221	328
66.28.22.223	66.28.30.84	1,910
66.28.30.86	66.28.64.28	8,647
66.28.64.31	66.28.64.44	14
66.28.64.47	66.28.64.84	38
66.28.64.87	66.28.64.96	10
66.28.64.99	66.28.64.152	54
66.28.64.155	66.28.64.164	10
66.28.64.167	66.28.64.196	30
66.28.64.199	66.28.65.152	210
66.28.65.155	66.28.66.52	154
66.28.66.55	66.28.66.88	34
66.28.66.91	66.28.66.104	14
66.28.66.107	66.28.66.140	34
66.28.66.143	66.28.67.216	330
66.28.67.219	66.28.67.244	26
66.28.67.247	66.29.192.29	97,319
66.29.192.42	66.29.192.69	28
66.29.192.78	66.29.192.175	98
66.29.192.184	66.29.193.28	101
66.29.193.38	66.29.194.73	292
66.29.194.75	66.29.194.93	19
66.29.194.95	66.29.194.119	25
66.29.194.121	66.29.194.121	1
66.29.194.123	66.29.195.1	135
66.29.195.11	66.29.197.118	620
66.29.197.139	66.29.197.144	6
66.29.197.157	66.29.197.171	15
66.29.197.182	66.29.198.40	115
66.29.198.49	66.29.198.224	176
66.29.198.245	66.29.199.48	60
66.29.199.57	66.29.204.129	1,353
66.29.204.138	66.29.211.44	1,699
66.29.211.53	66.29.217.103	1,587
66.29.217.112	66.29.218.170	315
66.29.218.179	66.29.218.195	17
66.29.218.206	66.29.221.40	603
66.29.221.57	66.29.221.124	68
66.29.221.133	66.35.192.31	385,691
66.35.192.48	66.35.201.191	2,448
66.35.201.208	66.35.204.127	688
66.35.204.144	66.35.204.175	32
66.35.204.192	66.35.205.87	152
66.35.205.96	66.35.208.39	712
66.35.208.48	66.35.208.255	208
66.35.209.32	66.35.223.127	3,680
66.35.223.144	66.35.227.191	1,072
66.35.227.208	66.35.230.31	592
66.35.230.48	66.35.236.207	1,696
66.35.236.224	66.36.127.255	37,664
66.36.160.0	66.36.195.255	9,216
66.36.196.16	66.36.196.31	16
66.36.196.64	66.36.196.95	32
66.36.196.112	66.36.196.127	16
66.36.197.0	66.36.202.255	1,536
66.36.204.0	66.36.207.95	864
66.36.207.128	66.36.211.255	1,152
66.36.213.0	66.36.217.71	1,096
66.36.217.80	66.37.207.95	62,992
66.37.207.104	66.37.216.223	2,424
66.37.216.232	66.38.127.255	42,776
66.38.243.0	66.38.243.255	256
66.39.0.0	66.42.31.255	204,800
66.42.64.0	66.43.47.255	61,440
66.43.64.0	66.45.12.63	117,824
66.45.12.128	66.45.12.159	32
66.45.12.192	66.45.95.255	21,312
66.45.96.8	66.45.96.135	128
66.45.96.144	66.45.96.255	112
66.45.97.128	66.45.97.143	16
66.45.97.152	66.45.97.159	8
66.45.97.232	66.45.97.247	16
66.45.98.16	66.45.98.63	48
66.45.98.80	66.45.98.127	48
66.45.98.144	66.45.98.191	48
66.45.99.0	66.45.99.79	80
66.45.99.128	66.45.99.143	16
66.45.99.176	66.45.100.7	88
66.45.100.16	66.45.100.63	48
66.45.100.72	66.45.100.79	8
66.45.100.96	66.45.100.191	96
66.45.101.0	66.45.101.127	128
66.45.101.208	66.45.101.223	16
66.45.101.240	66.45.101.247	8
66.45.102.0	66.45.255.255	39,424
66.46.176.0	66.46.183.255	2,048
66.47.0.0	66.48.1.63	65,856
66.48.1.128	66.48.1.191	64
66.48.2.224	66.48.2.255	32
66.48.3.112	66.48.3.255	144
66.48.5.32	66.48.5.63	32
66.48.6.64	66.48.6.191	128
66.48.6.200	66.48.8.255	568
66.48.19.0	66.48.19.127	128
66.48.19.192	66.48.19.255	64
66.48.21.0	66.48.21.52	53
66.48.21.54	66.48.21.64	11
66.48.21.66	66.48.21.68	3
66.48.21.70	66.48.21.255	186
66.48.25.0	66.48.25.255	256
66.48.27.192	66.48.27.255	64
66.48.30.40	66.48.30.55	16
66.48.30.72	66.48.30.87	16
66.48.30.120	66.48.30.127	8
66.48.30.136	66.48.30.143	8
66.48.30.208	66.48.30.231	24
66.48.31.32	66.48.31.47	16
66.48.31.56	66.48.31.63	8
66.48.31.152	66.48.31.255	104
66.48.36.128	66.48.36.255	128
66.48.38.0	66.48.38.255	256
66.48.40.0	66.48.63.255	6,144
66.48.64.48	66.48.64.63	16
66.48.64.112	66.48.64.127	16
66.48.64.224	66.48.65.15	48
66.48.65.64	66.48.65.79	16
66.48.65.112	66.48.65.143	32
66.48.65.160	66.48.65.207	48
66.48.65.224	66.48.65.255	32
66.48.66.48	66.48.66.79	32
66.48.66.128	66.48.66.143	16
66.48.66.192	66.48.66.207	16
66.48.67.16	66.48.67.31	16
66.48.67.48	66.48.67.63	16
66.48.67.80	66.48.67.175	96
66.48.67.208	66.48.67.255	48
66.48.68.32	66.48.68.63	32
66.48.69.96	66.48.69.255	160
66.48.70.96	66.48.71.63	224
66.48.71.96	66.48.71.127	32
66.48.71.160	66.48.71.191	32
66.48.72.32	66.48.72.63	32
66.48.72.224	66.48.72.255	32
66.48.73.48	66.48.73.71	24
66.48.73.104	66.48.73.111	8
66.48.73.160	66.48.73.191	32
66.48.73.216	66.48.73.231	16
66.48.73.240	66.48.74.7	24
66.48.74.72	66.48.74.255	184
66.48.75.64	66.48.75.127	64
66.48.75.192	66.48.75.255	64
66.48.77.128	66.48.78.191	320
66.48.79.192	66.48.80.127	192
66.48.81.0	66.48.81.127	128
66.48.82.128	66.48.82.255	128
66.48.84.0	66.48.85.3	260
66.48.85.8	66.48.85.255	248
66.48.89.0	66.48.89.255	256
66.48.92.0	66.48.92.104	105
66.48.92.106	66.48.93.255	406
66.48.95.0	66.48.95.255	256
66.48.96.8	66.48.96.255	248
66.48.97.32	66.48.99.255	736
66.48.100.128	66.48.118.255	4,736
66.48.124.0	66.48.124.255	256
66.48.126.64	66.48.126.255	192
66.48.128.0	66.49.127.255	65,536
66.51.0.0	66.51.5.5	1,286
66.51.5.7	66.51.5.9	3
66.51.5.11	66.51.6.96	342
66.51.6.99	66.51.9.192	862
66.51.9.195	66.51.9.196	2
66.51.9.199	66.51.9.200	2
66.51.9.203	66.51.15.255	1,589
66.51.24.0	66.51.95.255	18,432
66.51.144.0	66.51.159.255	4,096
66.51.175.32	66.51.175.39	8
66.51.176.0	66.51.239.255	16,384
66.52.0.0	66.54.103.255	157,696
66.54.105.0	66.54.111.255	1,792
66.54.128.0	66.54.139.31	2,848
66.54.139.64	66.54.139.135	72
66.54.139.144	66.54.165.255	6,768
66.54.166.16	66.54.203.255	9,712
66.54.205.0	66.54.220.255	4,096
66.54.222.0	66.55.68.255	26,368
66.55.70.0	66.55.111.255	10,752
66.55.128.0	66.59.127.255	262,144
66.59.192.0	66.59.255.255	16,384
66.60.64.0	66.70.107.89	666,458
66.70.107.100	66.70.127.255	5,276
66.71.0.0	66.77.50.79	406,096
66.77.50.96	66.77.57.255	1,952
66.77.58.128	66.77.71.255	3,456
66.77.72.64	66.78.17.255	51,648
66.78.24.0	66.78.31.255	2,048
66.78.40.0	66.78.41.255	512
66.78.46.0	66.78.46.255	256
66.78.56.0	66.78.56.255	256
66.78.59.0	66.78.63.255	1,280
66.78.128.0	66.79.95.255	57,344
66.79.128.0	66.79.146.16	4,625
66.79.146.19	66.79.146.104	86
66.79.146.107	66.79.153.0	1,686
66.79.153.9	66.79.153.9	1
66.79.153.15	66.79.153.32	18
66.79.153.35	66.79.158.5	1,251
66.79.158.7	66.79.158.16	10
66.79.158.18	66.79.158.20	3
66.79.158.22	66.79.159.8	243
66.79.159.13	66.79.223.255	16,627
66.80.0.0	66.81.191.255	114,688
66.81.192.10	66.81.192.10	1
66.81.192.21	66.81.192.21	1
66.81.192.30	66.81.192.30	1
66.81.192.38	66.81.192.38	1
66.81.192.80	66.81.192.80	1
66.81.192.85	66.81.192.85	1
66.81.192.134	66.81.192.134	1
66.81.192.145	66.81.192.145	1
66.81.192.154	66.81.192.154	1
66.81.192.162	66.81.192.162	1
66.81.192.204	66.81.192.204	1
66.81.192.209	66.81.192.209	1
66.81.205.173	66.81.205.175	3
66.81.208.0	66.82.64.255	28,928
66.82.66.0	66.83.121.11	79,628
66.83.121.16	66.83.157.79	9,280
66.83.157.96	66.84.63.255	41,632
66.84.80.0	66.85.1.255	45,568
66.85.3.0	66.85.11.255	2,304
66.85.13.0	66.85.25.255	3,328
66.85.27.0	66.85.27.255	256
66.85.32.0	66.85.33.255	512
66.85.35.0	66.85.89.255	14,080
66.85.92.0	66.85.251.255	40,960
66.85.254.0	66.87.140.255	102,144
66.87.142.0	66.87.159.255	4,608
66.87.161.0	66.87.195.255	8,960
66.87.198.0	66.89.237.211	141,268
66.89.237.214	66.89.248.41	2,644
66.89.248.44	66.89.255.201	1,950
66.89.255.204	66.96.15.255	397,364
66.96.37.0	66.96.37.255	256
66.96.42.0	66.96.45.255	1,024
66.96.48.0	66.96.48.255	256
66.96.60.0	66.96.60.255	256
66.96.62.0	66.96.62.255	256
66.96.64.0	66.96.191.255	32,768
66.97.0.0	66.97.15.255	4,096
66.97.32.0	66.97.63.255	8,192
66.97.96.0	66.97.111.255	4,096
66.97.128.0	66.97.163.255	9,216
66.97.165.0	66.97.171.255	1,792
66.97.174.0	66.97.179.255	1,536
66.97.184.0	66.97.255.255	18,432
66.98.96.0	66.100.16.55	110,648
66.100.16.64	66.100.16.255	192
66.100.18.0	66.100.19.255	512
66.100.22.0	66.100.27.255	1,536
66.100.28.8	66.100.28.63	56
66.100.28.128	66.100.48.103	5,096
66.100.48.112	66.100.58.31	2,480
66.100.58.40	66.100.58.63	24
66.100.58.80	66.100.125.15	17,088
66.100.125.24	66.100.126.239	472
66.100.126.248	66.100.151.87	6,240
66.100.151.96	66.100.208.191	14,688
66.100.209.0	66.100.218.127	2,432
66.100.218.144	66.101.5.159	11,024
66.101.5.168	66.101.32.255	7,000
66.101.33.64	66.101.68.15	8,912
66.101.68.24	66.101.255.255	48,104
66.102.1.0	66.102.2.255	512
66.102.4.0	66.102.4.255	256
66.102.7.0	66.102.11.255	1,280
66.102.13.0	66.102.13.255	256
66.102.15.0	66.102.63.255	12,544
66.102.96.0	66.102.251.127	39,808
66.102.251.232	66.102.251.239	8
66.102.252.0	66.102.254.255	768
66.102.255.72	66.102.255.79	8
66.102.255.96	66.103.31.255	8,352
66.103.64.0	66.103.191.255	32,768
66.103.224.0	66.104.226.239	66,288
66.104.227.0	66.109.255.255	335,104
66.110.4.0	66.110.5.255	512
66.110.8.0	66.110.8.31	32
66.110.8.41	66.110.8.41	1
66.110.8.45	66.110.8.45	1
66.110.8.64	66.110.8.143	80
66.110.8.160	66.110.8.176	17
66.110.8.178	66.110.10.4	339
66.110.10.6	66.110.10.6	1
66.110.10.8	66.110.10.12	5
66.110.10.14	66.110.10.14	1
66.110.10.17	66.110.10.18	2
66.110.10.21	66.110.10.22	2
66.110.10.31	66.110.10.31	1
66.110.10.33	66.110.10.37	5
66.110.10.40	66.110.10.40	1
66.110.10.43	66.110.10.44	2
66.110.10.48	66.110.10.49	2
66.110.10.51	66.110.10.52	2
66.110.10.54	66.110.10.58	5
66.110.10.60	66.110.10.61	2
66.110.10.64	66.110.10.64	1
66.110.10.67	66.110.10.68	2
66.110.10.71	66.110.10.71	1
66.110.10.77	66.110.10.77	1
66.110.10.80	66.110.10.83	4
66.110.10.85	66.110.10.86	2
66.110.10.92	66.110.10.94	3
66.110.10.97	66.110.10.98	2
66.110.10.100	66.110.10.100	1
66.110.10.102	66.110.10.102	1
66.110.10.107	66.110.10.108	2
66.110.10.110	66.110.10.112	3
66.110.10.114	66.110.10.114	1
66.110.10.121	66.110.10.122	2
66.110.10.127	66.110.10.130	4
66.110.10.137	66.110.10.142	6
66.110.10.144	66.110.10.146	3
66.110.10.148	66.110.10.151	4
66.110.10.153	66.110.10.153	1
66.110.10.160	66.110.10.170	11
66.110.10.173	66.110.10.177	5
66.110.10.179	66.110.10.186	8
66.110.10.190	66.110.10.191	2
66.110.10.194	66.110.10.201	8
66.110.10.203	66.110.10.205	3
66.110.10.207	66.110.10.208	2
66.110.10.210	66.110.10.211	2
66.110.10.214	66.110.10.214	1
66.110.10.216	66.110.10.217	2
66.110.10.220	66.110.10.223	4
66.110.10.225	66.110.10.226	2
66.110.10.228	66.110.10.229	2
66.110.10.231	66.110.10.231	1
66.110.10.233	66.110.10.233	1
66.110.10.235	66.110.10.235	1
66.110.10.239	66.110.10.241	3
66.110.10.244	66.110.10.244	1
66.110.10.247	66.110.10.252	6
66.110.10.254	66.110.11.0	3
66.110.11.2	66.110.11.11	10
66.110.11.14	66.110.11.17	4
66.110.11.20	66.110.11.28	9
66.110.11.31	66.110.11.41	11
66.110.11.43	66.110.11.77	35
66.110.11.81	66.110.11.84	4
66.110.11.88	66.110.11.88	1
66.110.11.92	66.110.11.96	5
66.110.11.98	66.110.11.98	1
66.110.11.101	66.110.11.110	10
66.110.11.115	66.110.11.115	1
66.110.11.122	66.110.11.122	1
66.110.11.127	66.110.11.128	2
66.110.11.133	66.110.11.133	1
66.110.11.136	66.110.11.137	2
66.110.11.145	66.110.11.145	1
66.110.11.147	66.110.11.183	37
66.110.11.185	66.110.11.188	4
66.110.11.193	66.110.16.255	1,343
66.110.17.6	66.110.25.9	2,052
66.110.25.11	66.110.25.255	245
66.110.27.0	66.110.31.255	1,280
66.110.32.36	66.110.32.36	1
66.110.32.40	66.110.40.7	2,016
66.110.40.16	66.110.40.195	180
66.110.40.197	66.110.40.213	17
66.110.40.215	66.110.44.0	810
66.110.44.2	66.110.47.255	1,022
66.110.48.2	66.110.48.2	1
66.110.50.0	66.110.50.0	1
66.110.50.2	66.110.57.255	2,046
66.110.59.0	66.110.59.109	110
66.110.59.111	66.110.59.113	3
66.110.59.115	66.110.59.255	141
66.110.61.0	66.110.73.67	3,140
66.110.73.72	66.110.73.95	24
66.110.73.97	66.110.73.97	1
66.110.73.104	66.110.73.127	24
66.110.75.0	66.110.109.255	8,960
66.110.176.0	66.111.31.255	28,672
66.111.48.0	66.112.175.255	98,304
66.112.192.0	66.113.111.255	45,056
66.113.128.0	66.115.170.127	141,952
66.115.170.192	66.115.174.255	1,088
66.115.175.64	66.115.175.111	48
66.115.175.128	66.115.179.129	1,026
66.115.180.2	66.115.184.79	1,102
66.115.184.96	66.115.185.127	288
66.115.185.144	66.115.188.255	880
66.115.189.144	66.115.189.191	48
66.115.190.0	66.117.255.255	147,968
66.118.8.0	66.118.8.255	256
66.118.64.0	66.118.127.255	16,384
66.118.192.0	66.118.223.255	8,192
66.118.241.0	66.118.241.255	256
66.119.0.0	66.119.65.255	16,896
66.119.66.128	66.119.66.143	16
66.119.66.152	66.119.68.127	488
66.119.68.160	66.119.71.255	864
66.119.78.0	66.119.79.255	512
66.119.84.0	66.119.85.255	512
66.119.87.0	66.119.90.255	1,024
66.119.96.0	66.119.127.255	8,192
66.119.144.0	66.119.144.191	192
66.119.145.0	66.119.146.255	512
66.119.148.0	66.119.148.255	256
66.119.150.128	66.119.151.31	160
66.119.152.128	66.119.152.255	128
66.119.158.0	66.119.158.127	128
66.119.158.160	66.119.159.255	352
66.119.192.0	66.128.31.255	548,864
66.128.48.0	66.128.79.255	8,192
66.128.96.0	66.129.127.255	73,728
66.129.192.0	66.129.255.255	16,384
66.132.0.0	66.133.5.255	67,072
66.133.7.0	66.133.7.255	256
66.133.9.0	66.133.12.255	1,024
66.133.14.0	66.133.56.255	11,008
66.133.60.0	66.133.74.255	3,840
66.133.78.0	66.133.79.255	512
66.133.96.0	66.135.95.255	131,072
66.135.100.96	66.135.100.111	16
66.135.128.0	66.146.127.255	720,896
66.146.160.0	66.146.236.255	19,712
66.146.238.0	66.150.43.255	212,480
66.150.45.0	66.150.58.0	3,329
66.150.58.2	66.150.60.255	766
66.150.62.0	66.150.160.239	25,328
66.150.161.0	66.150.167.95	1,632
66.150.167.128	66.150.173.127	1,536
66.150.173.160	66.150.201.175	7,184
66.150.201.192	66.150.217.63	3,968
66.150.217.128	66.150.244.223	7,008
66.150.245.0	66.150.247.63	576
66.150.247.128	66.150.253.255	1,664
66.150.255.0	66.151.24.255	6,656
66.151.26.0	66.151.254.255	58,624
66.151.255.96	66.152.63.255	16,544
66.152.96.0	66.155.3.255	173,056
66.155.8.0	66.155.15.255	2,048
66.155.32.0	66.155.55.255	6,144
66.155.58.0	66.155.63.255	1,536
66.155.84.0	66.155.89.255	1,536
66.155.104.0	66.155.107.255	1,024
66.155.112.0	66.158.127.255	200,704
66.158.136.16	66.158.136.23	8
66.158.160.0	66.159.31.255	32,768
66.159.48.0	66.159.107.255	15,360
66.159.128.0	66.160.16.255	37,120
66.160.17.16	66.160.19.255	752
66.160.20.16	66.160.22.55	552
66.160.22.64	66.160.46.255	6,336
66.160.47.16	66.160.56.223	2,512
66.160.56.240	66.160.66.79	2,400
66.160.66.96	66.160.83.111	4,368
66.160.83.120	66.160.86.15	664
66.160.86.32	66.160.128.47	10,768
66.160.128.49	66.160.128.50	2
66.160.128.52	66.160.128.255	204
66.160.130.0	66.160.133.135	904
66.160.133.140	66.160.133.151	12
66.160.133.160	66.160.140.63	1,696
66.160.140.128	66.160.143.119	760
66.160.143.128	66.160.146.187	828
66.160.146.189	66.160.146.190	2
66.160.146.192	66.160.160.255	3,648
66.160.162.0	66.160.163.255	512
66.160.166.0	66.160.172.63	1,600
66.160.172.80	66.160.172.127	48
66.160.173.0	66.160.173.95	96
66.160.173.128	66.160.192.56	4,793
66.160.192.58	66.160.197.191	1,414
66.160.197.193	66.160.197.193	1
66.160.197.224	66.162.34.127	89,248
66.162.34.136	66.162.255.255	56,696
66.163.3.112	66.163.3.127	16
66.163.12.80	66.163.12.95	16
66.163.15.176	66.163.15.183	8
66.163.17.24	66.163.17.31	8
66.163.25.32	66.163.25.39	8
66.163.25.48	66.163.25.55	8
66.163.26.160	66.163.26.167	8
66.163.26.184	66.163.26.191	8
66.163.27.88	66.163.27.95	8
66.163.27.232	66.163.27.239	8
66.163.32.0	66.163.63.255	8,192
66.163.64.81	66.163.64.82	2
66.163.64.85	66.163.64.85	1
66.163.64.93	66.163.64.93	1
66.163.64.209	66.163.64.209	1
66.163.64.213	66.163.64.213	1
66.163.64.217	66.163.64.217	1
66.163.64.221	66.163.64.221	1
66.163.64.225	66.163.64.225	1
66.163.64.229	66.163.64.229	1
66.163.64.233	66.163.64.233	1
66.163.64.237	66.163.64.237	1
66.163.64.241	66.163.64.241	1
66.163.64.245	66.163.64.245	1
66.163.64.249	66.163.64.249	1
66.163.64.253	66.163.64.253	1
66.163.65.1	66.163.65.2	2
66.163.65.6	66.163.65.6	1
66.163.65.9	66.163.65.10	2
66.163.65.13	66.163.65.14	2
66.163.65.18	66.163.65.18	1
66.163.65.21	66.163.65.22	2
66.163.65.25	66.163.65.26	2
66.163.65.29	66.163.65.30	2
66.163.65.33	66.163.65.34	2
66.163.65.37	66.163.65.37	1
66.163.65.41	66.163.65.41	1
66.163.65.45	66.163.65.46	2
66.163.65.49	66.163.65.50	2
66.163.65.53	66.163.65.54	2
66.163.65.57	66.163.65.57	1
66.163.65.61	66.163.65.62	2
66.163.65.65	66.163.65.66	2
66.163.65.69	66.163.65.70	2
66.163.65.73	66.163.65.74	2
66.163.65.77	66.163.65.78	2
66.163.65.81	66.163.65.82	2
66.163.65.85	66.163.65.86	2
66.163.65.89	66.163.65.90	2
66.163.65.93	66.163.65.94	2
66.163.65.97	66.163.65.98	2
66.163.65.101	66.163.65.102	2
66.163.65.105	66.163.65.106	2
66.163.65.109	66.163.65.110	2
66.163.65.113	66.163.65.114	2
66.163.65.117	66.163.65.118	2
66.163.65.122	66.163.65.123	2
66.163.67.1	66.163.67.4	4
66.163.67.13	66.163.67.13	1
66.163.67.17	66.163.67.19	3
66.163.67.21	66.163.67.22	2
66.163.67.25	66.163.67.27	3
66.163.67.33	66.163.67.35	3
66.163.67.41	66.163.67.43	3
66.163.67.49	66.163.67.51	3
66.163.67.57	66.163.67.59	3
66.163.67.65	66.163.67.67	3
66.163.67.73	66.163.67.75	3
66.163.67.81	66.163.67.83	3
66.163.67.85	66.163.67.86	2
66.163.67.89	66.163.67.89	1
66.163.67.91	66.163.67.92	2
66.163.67.102	66.163.67.102	1
66.163.67.105	66.163.67.105	1
66.163.67.113	66.163.67.114	2
66.163.67.117	66.163.67.118	2
66.163.67.121	66.163.67.122	2
66.163.67.125	66.163.67.126	2
66.163.68.1	66.163.68.2	2
66.163.68.5	66.163.68.6	2
66.163.68.9	66.163.68.10	2
66.163.68.13	66.163.68.14	2
66.163.68.18	66.163.68.18	1
66.163.68.21	66.163.68.22	2
66.163.68.25	66.163.68.26	2
66.163.68.29	66.163.68.30	2
66.163.68.33	66.163.68.34	2
66.163.68.37	66.163.68.38	2
66.163.68.41	66.163.68.42	2
66.163.68.45	66.163.68.46	2
66.163.68.49	66.163.68.50	2
66.163.68.53	66.163.68.54	2
66.163.68.57	66.163.68.58	2
66.163.68.61	66.163.68.62	2
66.163.68.65	66.163.68.66	2
66.163.68.69	66.163.68.70	2
66.163.68.73	66.163.68.74	2
66.163.68.77	66.163.68.78	2
66.163.68.81	66.163.68.83	3
66.163.68.85	66.163.68.86	2
66.163.68.89	66.163.68.90	2
66.163.68.93	66.163.68.94	2
66.163.70.106	66.163.70.106	1
66.163.70.186	66.163.70.186	1
66.163.70.190	66.163.70.190	1
66.163.70.194	66.163.70.194	1
66.163.70.198	66.163.70.198	1
66.163.70.202	66.163.70.202	1
66.163.70.206	66.163.70.206	1
66.163.70.210	66.163.70.210	1
66.163.70.214	66.163.70.214	1
66.163.70.218	66.163.70.218	1
66.163.70.222	66.163.70.222	1
66.163.70.226	66.163.70.226	1
66.163.70.230	66.163.70.230	1
66.163.70.234	66.163.70.234	1
66.163.70.238	66.163.70.238	1
66.163.70.242	66.163.70.242	1
66.163.70.246	66.163.70.246	1
66.163.70.250	66.163.70.250	1
66.163.70.254	66.163.70.254	1
66.163.73.225	66.163.73.225	1
66.163.73.229	66.163.73.229	1
66.163.73.233	66.163.73.233	1
66.163.73.237	66.163.73.237	1
66.163.73.241	66.163.73.241	1
66.163.73.245	66.163.73.245	1
66.163.73.249	66.163.73.249	1
66.163.74.1	66.163.74.2	2
66.163.74.5	66.163.74.6	2
66.163.74.10	66.163.74.10	1
66.163.74.13	66.163.74.14	2
66.163.74.21	66.163.74.22	2
66.163.74.25	66.163.74.25	1
66.163.74.29	66.163.74.29	1
66.163.74.33	66.163.74.34	2
66.163.74.130	66.163.74.130	1
66.163.74.134	66.163.74.134	1
66.163.74.138	66.163.74.138	1
66.163.74.142	66.163.74.142	1
66.163.74.145	66.163.74.145	1
66.163.74.149	66.163.74.149	1
66.163.74.153	66.163.74.153	1
66.163.74.158	66.163.74.158	1
66.163.74.234	66.163.74.234	1
66.163.74.237	66.163.74.238	2
66.163.75.66	66.163.75.66	1
66.163.75.85	66.163.75.85	1
66.163.75.89	66.163.75.90	2
66.163.75.93	66.163.75.93	1
66.163.75.97	66.163.75.97	1
66.163.75.109	66.163.75.109	1
66.163.75.113	66.163.75.113	1
66.163.75.117	66.163.75.117	1
66.163.75.122	66.163.75.122	1
66.163.75.125	66.163.75.126	2
66.163.75.134	66.163.75.134	1
66.163.75.142	66.163.75.142	1
66.163.75.146	66.163.75.146	1
66.163.75.158	66.163.75.158	1
66.163.75.162	66.163.75.162	1
66.163.75.166	66.163.75.166	1
66.163.75.178	66.163.75.178	1
66.163.75.181	66.163.75.182	2
66.163.75.225	66.163.75.225	1
66.163.75.233	66.163.75.233	1
66.163.76.2	66.163.76.2	1
66.163.76.6	66.163.76.6	1
66.163.76.9	66.163.76.9	1
66.163.76.14	66.163.76.14	1
66.163.76.17	66.163.76.17	1
66.163.76.54	66.163.76.54	1
66.163.76.56	66.163.76.56	1
66.163.76.66	66.163.76.66	1
